item_id,interaction_count,popularity_rank
9895,56,1907
12150,56,1908
12301,56,1909
12320,56,1910
12916,56,1911
13904,56,1912
16019,56,1913
17189,56,1914
17811,56,1915
21135,56,1916
21693,56,1917
21924,56,1918
22539,56,1919
23407,56,1920
23671,56,1921
23700,56,1922
24115,56,1923
24116,56,1924
24616,56,1925
25338,56,1926
25682,56,1927
26228,56,1928
27256,56,1929
29801,56,1930
31316,56,1931
34883,56,1932
35176,56,1933
167,55,1934
551,55,1935
928,55,1936
1371,55,1937
1785,55,1938
1832,55,1939
2397,55,1940
2507,55,1941
2595,55,1942
2654,55,1943
3069,55,1944
3080,55,1945
3271,55,1946
3432,55,1947
3689,55,1948
4873,55,1949
5340,55,1950
5607,55,1951
6412,55,1952
6747,55,1953
6761,55,1954
6962,55,1955
8274,55,1956
8763,55,1957
8900,55,1958
10209,55,1959
10488,55,1960
10830,55,1961
10957,55,1962
11078,55,1963
11383,55,1964
11584,55,1965
14463,55,1966
14626,55,1967
16694,55,1968
17175,55,1969
19117,55,1970
21149,55,1971
24058,55,1972
24229,55,1973
24296,55,1974
24740,55,1975
25333,55,1976
25577,55,1977
26104,55,1978
26710,55,1979
26752,55,1980
27107,55,1981
27252,55,1982
27511,55,1983
27573,55,1984
28047,55,1985
34695,55,1986
215,54,1987
237,54,1988
531,54,1989
676,54,1990
678,54,1991
881,54,1992
1056,54,1993
1215,54,1994
1368,54,1995
1370,54,1996
1511,54,1997
1712,54,1998
2099,54,1999
2123,54,2000
2522,54,2001
2653,54,2002
3085,54,2003
3155,54,2004
3187,54,2005
3809,54,2006
3899,54,2007
3956,54,2008
4214,54,2009
4220,54,2010
4728,54,2011
5280,54,2012
6042,54,2013
6324,54,2014
6825,54,2015
6921,54,2016
8522,54,2017
8611,54,2018
9235,54,2019
9240,54,2020
10485,54,2021
12225,54,2022
12613,54,2023
14304,54,2024
19541,54,2025
20421,54,2026
20713,54,2027
21358,54,2028
21577,54,2029
22549,54,2030
22980,54,2031
25074,54,2032
25294,54,2033
25523,54,2034
25683,54,2035
27159,54,2036
27306,54,2037
39204,54,2038
333,53,2039
521,53,2040
590,53,2041
630,53,2042
729,53,2043
909,53,2044
944,53,2045
1060,53,2046
1194,53,2047
1365,53,2048
1366,53,2049
1381,53,2050
1432,53,2051
1496,53,2052
1591,53,2053
2027,53,2054
2132,53,2055
2540,53,2056
3132,53,2057
3769,53,2058
3787,53,2059
3974,53,2060
4203,53,2061
4525,53,2062
4543,53,2063
4736,53,2064
4775,53,2065
5048,53,2066
5368,53,2067
5378,53,2068
6139,53,2069
6931,53,2070
7452,53,2071
7612,53,2072
7791,53,2073
7846,53,2074
8385,53,2075
8410,53,2076
8896,53,2077
9924,53,2078
10031,53,2079
10128,53,2080
10508,53,2081
11720,53,2082
12050,53,2083
12062,53,2084
12260,53,2085
12383,53,2086
13365,53,2087
14687,53,2088
15110,53,2089
15144,53,2090
15343,53,2091
15355,53,2092
16393,53,2093
17815,53,2094
17816,53,2095
18022,53,2096
20825,53,2097
21563,53,2098
22501,53,2099
22534,53,2100
22631,53,2101
23037,53,2102
24561,53,2103
25241,53,2104
27084,53,2105
29551,53,2106
32057,53,2107
32483,53,2108
35006,53,2109
16,52,2110
45,52,2111
168,52,2112
669,52,2113
1364,52,2114
1369,52,2115
1390,52,2116
1487,52,2117
1806,52,2118
2398,52,2119
2491,52,2120
2514,52,2121
3313,52,2122
3574,52,2123
3786,52,2124
3958,52,2125
4200,52,2126
4577,52,2127
5879,52,2128
6044,52,2129
6733,52,2130
6790,52,2131
7423,52,2132
7518,52,2133
8587,52,2134
8794,52,2135
9964,52,2136
10215,52,2137
10799,52,2138
12177,52,2139
12391,52,2140
12489,52,2141
12557,52,2142
13306,52,2143
13722,52,2144
14062,52,2145
14255,52,2146
16101,52,2147
16421,52,2148
18113,52,2149
18702,52,2150
20588,52,2151
21270,52,2152
22535,52,2153
23012,52,2154
23912,52,2155
23915,52,2156
24979,52,2157
25527,52,2158
25747,52,2159
25844,52,2160
26643,52,2161
26979,52,2162
26984,52,2163
464,51,2164
538,51,2165
693,51,2166
815,51,2167
901,51,2168
970,51,2169
1072,51,2170
1208,51,2171
1237,51,2172
1418,51,2173
1467,51,2174
1624,51,2175
1726,51,2176
1820,51,2177
2015,51,2178
2273,51,2179
2883,51,2180
2887,51,2181
2937,51,2182
2965,51,2183
3095,51,2184
3668,51,2185
3711,51,2186
3901,51,2187
4215,51,2188
4283,51,2189
4461,51,2190
4531,51,2191
4576,51,2192
4603,51,2193
5377,51,2194
5422,51,2195
6010,51,2196
6792,51,2197
7064,51,2198
7459,51,2199
9223,51,2200
10035,51,2201
10091,51,2202
10304,51,2203
11134,51,2204
12366,51,2205
12538,51,2206
12612,51,2207
14322,51,2208
15022,51,2209
17798,51,2210
20541,51,2211
20718,51,2212
21138,51,2213
21864,51,2214
22615,51,2215
22968,51,2216
23916,51,2217
24105,51,2218
24306,51,2219
24467,51,2220
25604,51,2221
25605,51,2222
25698,51,2223
26645,51,2224
26683,51,2225
26887,51,2226
30745,51,2227
34884,51,2228
136,50,2229
164,50,2230
244,50,2231
253,50,2232
438,50,2233
523,50,2234
908,50,2235
1078,50,2236
1257,50,2237
1684,50,2238
1754,50,2239
2090,50,2240
2270,50,2241
2655,50,2242
2702,50,2243
2736,50,2244
2748,50,2245
3206,50,2246
3264,50,2247
3366,50,2248
3397,50,2249
3589,50,2250
3928,50,2251
4803,50,2252
5138,50,2253
5347,50,2254
5370,50,2255
5765,50,2256
5766,50,2257
6701,50,2258
6904,50,2259
6963,50,2260
7276,50,2261
7388,50,2262
8348,50,2263
8699,50,2264
8750,50,2265
9281,50,2266
9491,50,2267
10575,50,2268
11386,50,2269
12034,50,2270
12193,50,2271
12317,50,2272
12462,50,2273
15710,50,2274
16515,50,2275
16634,50,2276
16664,50,2277
16846,50,2278
17107,50,2279
17430,50,2280
22471,50,2281
22593,50,2282
22626,50,2283
22877,50,2284
22878,50,2285
22894,50,2286
22965,50,2287
23406,50,2288
23504,50,2289
23519,50,2290
23533,50,2291
23919,50,2292
24037,50,2293
24550,50,2294
24952,50,2295
25055,50,2296
25076,50,2297
25240,50,2298
26980,50,2299
27681,50,2300
27875,50,2301
27947,50,2302
28681,50,2303
34998,50,2304
311,49,2305
650,49,2306
683,49,2307
757,49,2308
803,49,2309
1195,49,2310
1294,49,2311
1544,49,2312
1590,49,2313
1654,49,2314
2179,49,2315
2281,49,2316
2555,49,2317
2633,49,2318
2840,49,2319
2961,49,2320
3040,49,2321
3367,49,2322
3719,49,2323
3829,49,2324
4572,49,2325
5041,49,2326
5505,49,2327
5527,49,2328
5599,49,2329
5692,49,2330
5763,49,2331
6047,49,2332
6130,49,2333
6537,49,2334
7001,49,2335
7012,49,2336
7207,49,2337
7455,49,2338
7728,49,2339
7983,49,2340
8273,49,2341
8601,49,2342
8854,49,2343
8936,49,2344
9764,49,2345
9877,49,2346
10417,49,2347
12356,49,2348
13112,49,2349
13349,49,2350
13512,49,2351
13823,49,2352
15923,49,2353
18520,49,2354
20249,49,2355
20753,49,2356
21555,49,2357
21841,49,2358
21930,49,2359
22727,49,2360
22989,49,2361
23036,49,2362
23038,49,2363
23184,49,2364
23663,49,2365
24118,49,2366
24503,49,2367
24649,49,2368
25000,49,2369
25126,49,2370
28179,49,2371
28795,49,2372
378,48,2373
399,48,2374
403,48,2375
504,48,2376
566,48,2377
682,48,2378
685,48,2379
981,48,2380
1569,48,2381
1660,48,2382
1783,48,2383
1787,48,2384
2115,48,2385
2357,48,2386
2421,48,2387
2436,48,2388
2543,48,2389
2664,48,2390
2821,48,2391
2925,48,2392
2938,48,2393
3265,48,2394
3292,48,2395
3390,48,2396
4117,48,2397
4498,48,2398
4784,48,2399
5000,48,2400
5429,48,2401
5510,48,2402
5550,48,2403
6077,48,2404
6109,48,2405
6789,48,2406
6927,48,2407
6969,48,2408
7948,48,2409
7994,48,2410
8156,48,2411
9228,48,2412
9850,48,2413
10610,48,2414
10725,48,2415
11476,48,2416
11757,48,2417
11854,48,2418
12200,48,2419
13035,48,2420
13665,48,2421
13669,48,2422
13987,48,2423
13993,48,2424
15379,48,2425
15421,48,2426
15894,48,2427
16045,48,2428
16689,48,2429
17214,48,2430
18513,48,2431
18994,48,2432
19127,48,2433
20728,48,2434
22422,48,2435
23106,48,2436
23196,48,2437
23387,48,2438
24361,48,2439
25057,48,2440
25528,48,2441
25974,48,2442
26365,48,2443
27654,48,2444
29619,48,2445
37136,48,2446
163,47,2447
401,47,2448
404,47,2449
453,47,2450
491,47,2451
721,47,2452
905,47,2453
1032,47,2454
1383,47,2455
1385,47,2456
1388,47,2457
1398,47,2458
1778,47,2459
1800,47,2460
1897,47,2461
2081,47,2462
2174,47,2463
2277,47,2464
2495,47,2465
2676,47,2466
2797,47,2467
2830,47,2468
3037,47,2469
3221,47,2470
3605,47,2471
4133,47,2472
4253,47,2473
4342,47,2474
4836,47,2475
4959,47,2476
5113,47,2477
5300,47,2478
6088,47,2479
6371,47,2480
6605,47,2481
6791,47,2482
7129,47,2483
7362,47,2484
7920,47,2485
8332,47,2486
9363,47,2487
9862,47,2488
9984,47,2489
10040,47,2490
10140,47,2491
10323,47,2492
10490,47,2493
10783,47,2494
11721,47,2495
12726,47,2496
13154,47,2497
13822,47,2498
13907,47,2499
16265,47,2500
16711,47,2501
17062,47,2502
17081,47,2503
18558,47,2504
18708,47,2505
18853,47,2506
19357,47,2507
21943,47,2508
22131,47,2509
22219,47,2510
22573,47,2511
22575,47,2512
22874,47,2513
22995,47,2514
23192,47,2515
23219,47,2516
23385,47,2517
23529,47,2518
23685,47,2519
24153,47,2520
24195,47,2521
24564,47,2522
24588,47,2523
24907,47,2524
25193,47,2525
25514,47,2526
26281,47,2527
26472,47,2528
27015,47,2529
27106,47,2530
27678,47,2531
28768,47,2532
29774,47,2533
34011,47,2534
34320,47,2535
35007,47,2536
109,46,2537
520,46,2538
658,46,2539
796,46,2540
798,46,2541
850,46,2542
887,46,2543
906,46,2544
1386,46,2545
1425,46,2546
1549,46,2547
1899,46,2548
2006,46,2549
2098,46,2550
2412,46,2551
2648,46,2552
2863,46,2553
2947,46,2554
3006,46,2555
3036,46,2556
3090,46,2557
3091,46,2558
3248,46,2559
3559,46,2560
3638,46,2561
3685,46,2562
3687,46,2563
3793,46,2564
4796,46,2565
4939,46,2566
5014,46,2567
5457,46,2568
5547,46,2569
5578,46,2570
5747,46,2571
5751,46,2572
5991,46,2573
6173,46,2574
6492,46,2575
6507,46,2576
6794,46,2577
6832,46,2578
7155,46,2579
7394,46,2580
7473,46,2581
8003,46,2582
8197,46,2583
8239,46,2584
8690,46,2585
8855,46,2586
8939,46,2587
9291,46,2588
9578,46,2589
9989,46,2590
10102,46,2591
10721,46,2592
10735,46,2593
10878,46,2594
11230,46,2595
11354,46,2596
11702,46,2597
12140,46,2598
13299,46,2599
13757,46,2600
14215,46,2601
14640,46,2602
14877,46,2603
15600,46,2604
16046,46,2605
16050,46,2606
16525,46,2607
16737,46,2608
16869,46,2609
17216,46,2610
17501,46,2611
20743,46,2612
21132,46,2613
22398,46,2614
22440,46,2615
22579,46,2616
22633,46,2617
23904,46,2618
24507,46,2619
24776,46,2620
25044,46,2621
25675,46,2622
26109,46,2623
26655,46,2624
26985,46,2625
27072,46,2626
27089,46,2627
27721,46,2628
29035,46,2629
29220,46,2630
31304,46,2631
31803,46,2632
34180,46,2633
37707,46,2634
35,45,2635
281,45,2636
371,45,2637
445,45,2638
489,45,2639
563,45,2640
684,45,2641
747,45,2642
772,45,2643
824,45,2644
907,45,2645
1244,45,2646
1384,45,2647
1439,45,2648
1476,45,2649
1478,45,2650
1629,45,2651
1893,45,2652
2001,45,2653
2073,45,2654
2226,45,2655
2539,45,2656
2597,45,2657
2667,45,2658
2680,45,2659
3136,45,2660
3372,45,2661
3664,45,2662
3954,45,2663
4185,45,2664
4362,45,2665
4409,45,2666
4429,45,2667
4740,45,2668
4793,45,2669
4824,45,2670
4930,45,2671
5502,45,2672
5528,45,2673
5593,45,2674
5675,45,2675
5682,45,2676
6581,45,2677
6618,45,2678
7490,45,2679
7641,45,2680
7797,45,2681
8402,45,2682
8644,45,2683
9359,45,2684
9797,45,2685
10366,45,2686
10498,45,2687
10989,45,2688
11473,45,2689
11615,45,2690
11924,45,2691
12322,45,2692
12452,45,2693
13999,45,2694
14592,45,2695
14776,45,2696
14880,45,2697
16102,45,2698
16246,45,2699
16399,45,2700
16437,45,2701
17012,45,2702
17352,45,2703
17516,45,2704
17803,45,2705
17903,45,2706
19005,45,2707
20579,45,2708
20742,45,2709
22133,45,2710
22371,45,2711
22591,45,2712
22603,45,2713
22654,45,2714
22826,45,2715
23014,45,2716
23296,45,2717
23392,45,2718
23513,45,2719
23674,45,2720
23679,45,2721
24663,45,2722
25027,45,2723
25606,45,2724
25684,45,2725
25920,45,2726
27045,45,2727
27315,45,2728
27324,45,2729
27647,45,2730
27935,45,2731
29520,45,2732
29833,45,2733
30179,45,2734
30278,45,2735
33383,45,2736
37479,45,2737
37544,45,2738
169,44,2739
299,44,2740
411,44,2741
688,44,2742
689,44,2743
1082,44,2744
1600,44,2745
1602,44,2746
2135,44,2747
2221,44,2748
2291,44,2749
2308,44,2750
2318,44,2751
2332,44,2752
2347,44,2753
2717,44,2754
2902,44,2755
2941,44,2756
2959,44,2757
3396,44,2758
3400,44,2759
3808,44,2760
4159,44,2761
4288,44,2762
4332,44,2763
4363,44,2764
4561,44,2765
5012,44,2766
5297,44,2767
5447,44,2768
5514,44,2769
5632,44,2770
5771,44,2771
5860,44,2772
5983,44,2773
6291,44,2774
7183,44,2775
7199,44,2776
8296,44,2777
8579,44,2778
8584,44,2779
8682,44,2780
8832,44,2781
8966,44,2782
9298,44,2783
9647,44,2784
9986,44,2785
10150,44,2786
10394,44,2787
10479,44,2788
10512,44,2789
11339,44,2790
11588,44,2791
12622,44,2792
12702,44,2793
12862,44,2794
13504,44,2795
14213,44,2796
14622,44,2797
14719,44,2798
14873,44,2799
15442,44,2800
15518,44,2801
15522,44,2802
15893,44,2803
17017,44,2804
17209,44,2805
17685,44,2806
18050,44,2807
18463,44,2808
19368,44,2809
19384,44,2810
19745,44,2811
20814,44,2812
22456,44,2813
22457,44,2814
22466,44,2815
23011,44,2816
23540,44,2817
24197,44,2818
24262,44,2819
24420,44,2820
24611,44,2821
25578,44,2822
26068,44,2823
26974,44,2824
27489,44,2825
27665,44,2826
28466,44,2827
28573,44,2828
28628,44,2829
28812,44,2830
30461,44,2831
30578,44,2832
30712,44,2833
123,43,2834
162,43,2835
425,43,2836
483,43,2837
587,43,2838
609,43,2839
756,43,2840
770,43,2841
808,43,2842
861,43,2843
1126,43,2844
1228,43,2845
1361,43,2846
1488,43,2847
1666,43,2848
1741,43,2849
2000,43,2850
2065,43,2851
2124,43,2852
2212,43,2853
2253,43,2854
2256,43,2855
2393,43,2856
2453,43,2857
2492,43,2858
2737,43,2859
2940,43,2860
3025,43,2861
3074,43,2862
3250,43,2863
3701,43,2864
3925,43,2865
4046,43,2866
4082,43,2867
4353,43,2868
4419,43,2869
4730,43,2870
5246,43,2871
5508,43,2872
5530,43,2873
5637,43,2874
5778,43,2875
6177,43,2876
6445,43,2877
6446,43,2878
6705,43,2879
6715,43,2880
6786,43,2881
6945,43,2882
6978,43,2883
7148,43,2884
7525,43,2885
7697,43,2886
8146,43,2887
8275,43,2888
8308,43,2889
9453,43,2890
10411,43,2891
10499,43,2892
10519,43,2893
10732,43,2894
10932,43,2895
11108,43,2896
11435,43,2897
11796,43,2898
11800,43,2899
11870,43,2900
12342,43,2901
12478,43,2902
12845,43,2903
13139,43,2904
13160,43,2905
13727,43,2906
14511,43,2907
15418,43,2908
16262,43,2909
18438,43,2910
19353,43,2911
20726,43,2912
21160,43,2913
21177,43,2914
21703,43,2915
22362,43,2916
22637,43,2917
22913,43,2918
23090,43,2919
23355,43,2920
23675,43,2921
23925,43,2922
24071,43,2923
24595,43,2924
24921,43,2925
24929,43,2926
24983,43,2927
25248,43,2928
25634,43,2929
25877,43,2930
26244,43,2931
26947,43,2932
27533,43,2933
27753,43,2934
27808,43,2935
28833,43,2936
37729,43,2937
43,42,2938
405,42,2939
470,42,2940
472,42,2941
528,42,2942
561,42,2943
641,42,2944
653,42,2945
820,42,2946
902,42,2947
1038,42,2948
1156,42,2949
1197,42,2950
1283,42,2951
1353,42,2952
1556,42,2953
1676,42,2954
1794,42,2955
1829,42,2956
1881,42,2957
2102,42,2958
2739,42,2959
3033,42,2960
3162,42,2961
3177,42,2962
3223,42,2963
3402,42,2964
3621,42,2965
4271,42,2966
4466,42,2967
4567,42,2968
4596,42,2969
4673,42,2970
4831,42,2971
4893,42,2972
5107,42,2973
5251,42,2974
5619,42,2975
5769,42,2976
6023,42,2977
6079,42,2978
6576,42,2979
6702,42,2980
6820,42,2981
7371,42,2982
7557,42,2983
7873,42,2984
8117,42,2985
8264,42,2986
8336,42,2987
8548,42,2988
8893,42,2989
8937,42,2990
9292,42,2991
9755,42,2992
9852,42,2993
9861,42,2994
10627,42,2995
10837,42,2996
10868,42,2997
11600,42,2998
11694,42,2999
12624,42,3000
12953,42,3001
13016,42,3002
13034,42,3003
13135,42,3004
14516,42,3005
14831,42,3006
15000,42,3007
16321,42,3008
16640,42,3009
16641,42,3010
16734,42,3011
18545,42,3012
21165,42,3013
22427,42,3014
22946,42,3015
23019,42,3016
23097,42,3017
23879,42,3018
23929,42,3019
24006,42,3020
24442,42,3021
25124,42,3022
25607,42,3023
25723,42,3024
25774,42,3025
26126,42,3026
26703,42,3027
26839,42,3028
26931,42,3029
27263,42,3030
27346,42,3031
27523,42,3032
27578,42,3033
28514,42,3034
28808,42,3035
28896,42,3036
29773,42,3037
29973,42,3038
31062,42,3039
32082,42,3040
34108,42,3041
37118,42,3042
25,41,3043
216,41,3044
221,41,3045
527,41,3046
537,41,3047
888,41,3048
1039,41,3049
1248,41,3050
1253,41,3051
1427,41,3052
1435,41,3053
1468,41,3054
1616,41,3055
1896,41,3056
2013,41,3057
2162,41,3058
2501,41,3059
2807,41,3060
2906,41,3061
2933,41,3062
3108,41,3063
3243,41,3064
3302,41,3065
3310,41,3066
4059,41,3067
4256,41,3068
4273,41,3069
4321,41,3070
4338,41,3071
4599,41,3072
4892,41,3073
4974,41,3074
5140,41,3075
5393,41,3076
5415,41,3077
5503,41,3078
5534,41,3079
5598,41,3080
6087,41,3081
6175,41,3082
6607,41,3083
6818,41,3084
6834,41,3085
7118,41,3086
7156,41,3087
7682,41,3088
7972,41,3089
8375,41,3090
8570,41,3091
8789,41,3092
8928,41,3093
9220,41,3094
9864,41,3095
10324,41,3096
10487,41,3097
10644,41,3098
10645,41,3099
10812,41,3100
10947,41,3101
11161,41,3102
11679,41,3103
12465,41,3104
12491,41,3105
12958,41,3106
13001,41,3107
13065,41,3108
13327,41,3109
14128,41,3110
14136,41,3111
14449,41,3112
15098,41,3113
16922,41,3114
17093,41,3115
17778,41,3116
18058,41,3117
18543,41,3118
18775,41,3119
19602,41,3120
19661,41,3121
20182,41,3122
21069,41,3123
21450,41,3124
21518,41,3125
21885,41,3126
22391,41,3127
22502,41,3128
22506,41,3129
22608,41,3130
22641,41,3131
23221,41,3132
23266,41,3133
23311,41,3134
23901,41,3135
24273,41,3136
24421,41,3137
24573,41,3138
24607,41,3139
24982,41,3140
25041,41,3141
25148,41,3142
25679,41,3143
25701,41,3144
26085,41,3145
26833,41,3146
27040,41,3147
27307,41,3148
29170,41,3149
30441,41,3150
30666,41,3151
31165,41,3152
32475,41,3153
32719,41,3154
32866,41,3155
35597,41,3156
451,40,3157
751,40,3158
804,40,3159
1019,40,3160
1260,40,3161
1299,40,3162
1426,40,3163
1731,40,3164
1988,40,3165
2088,40,3166
2172,40,3167
2284,40,3168
2302,40,3169
2413,40,3170
2713,40,3171
2786,40,3172
2819,40,3173
2932,40,3174
2944,40,3175
3056,40,3176
3140,40,3177
3316,40,3178
3778,40,3179
4139,40,3180
4189,40,3181
4236,40,3182
4329,40,3183
5142,40,3184
5145,40,3185
5406,40,3186
5565,40,3187
5628,40,3188
6099,40,3189
6111,40,3190
6392,40,3191
6406,40,3192
6533,40,3193
6883,40,3194
7009,40,3195
7832,40,3196
7993,40,3197
8009,40,3198
8463,40,3199
8636,40,3200
8641,40,3201
8840,40,3202
9751,40,3203
9826,40,3204
10330,40,3205
10367,40,3206
10412,40,3207
10833,40,3208
10835,40,3209
11685,40,3210
12120,40,3211
12324,40,3212
12587,40,3213
12732,40,3214
13273,40,3215
13807,40,3216
14318,40,3217
14642,40,3218
14662,40,3219
15996,40,3220
16006,40,3221
17201,40,3222
17499,40,3223
17514,40,3224
17777,40,3225
19227,40,3226
20102,40,3227
20641,40,3228
20648,40,3229
20723,40,3230
21180,40,3231
21857,40,3232
22426,40,3233
22463,40,3234
22607,40,3235
22876,40,3236
23025,40,3237
23203,40,3238
23881,40,3239
23963,40,3240
24111,40,3241
24125,40,3242
24136,40,3243
24141,40,3244
24168,40,3245
24292,40,3246
24574,40,3247
24786,40,3248
24791,40,3249
24990,40,3250
25179,40,3251
25649,40,3252
25700,40,3253
25714,40,3254
26778,40,3255
27255,40,3256
27776,40,3257
28804,40,3258
29675,40,3259
32069,40,3260
32307,40,3261
32520,40,3262
34318,40,3263
37580,40,3264
39161,40,3265
346,39,3266
498,39,3267
506,39,3268
510,39,3269
713,39,3270
784,39,3271
845,39,3272
875,39,3273
882,39,3274
1157,39,3275
1230,39,3276
1279,39,3277
1322,39,3278
1395,39,3279
1709,39,3280
1742,39,3281
1771,39,3282
2178,39,3283
2189,39,3284
2269,39,3285
2409,39,3286
2548,39,3287
2701,39,3288
2824,39,3289
3073,39,3290
3342,39,3291
3399,39,3292
3467,39,3293
3480,39,3294
3490,39,3295
3525,39,3296
3600,39,3297
3633,39,3298
3749,39,3299
3915,39,3300
3941,39,3301
4000,39,3302
4318,39,3303
4521,39,3304
4658,39,3305
4720,39,3306
4767,39,3307
5240,39,3308
5360,39,3309
5405,39,3310
5601,39,3311
5635,39,3312
5840,39,3313
6453,39,3314
6575,39,3315
6595,39,3316
6916,39,3317
7085,39,3318
7123,39,3319
7301,39,3320
7355,39,3321
7633,39,3322
7642,39,3323
8214,39,3324
8328,39,3325
8634,39,3326
8749,39,3327
8783,39,3328
9391,39,3329
9594,39,3330
9608,39,3331
9618,39,3332
9775,39,3333
10265,39,3334
10337,39,3335
10482,39,3336
10581,39,3337
10620,39,3338
10819,39,3339
10904,39,3340
11126,39,3341
11636,39,3342
11789,39,3343
12126,39,3344
12179,39,3345
12306,39,3346
12325,39,3347
12894,39,3348
13141,39,3349
13217,39,3350
13375,39,3351
13484,39,3352
13687,39,3353
13788,39,3354
13795,39,3355
14288,39,3356
14306,39,3357
15070,39,3358
15395,39,3359
15656,39,3360
15789,39,3361
15818,39,3362
15820,39,3363
15994,39,3364
16000,39,3365
16232,39,3366
16254,39,3367
16389,39,3368
16445,39,3369
16486,39,3370
16706,39,3371
17159,39,3372
17589,39,3373
17767,39,3374
17781,39,3375
18004,39,3376
18312,39,3377
19739,39,3378
19949,39,3379
20199,39,3380
21121,39,3381
21521,39,3382
21739,39,3383
21963,39,3384
22536,39,3385
22617,39,3386
22634,39,3387
22718,39,3388
22944,39,3389
23155,39,3390
23360,39,3391
23372,39,3392
23541,39,3393
23721,39,3394
23728,39,3395
23867,39,3396
24035,39,3397
24040,39,3398
24082,39,3399
24213,39,3400
24318,39,3401
24408,39,3402
24623,39,3403
25230,39,3404
25566,39,3405
25582,39,3406
25666,39,3407
25767,39,3408
26078,39,3409
26351,39,3410
26448,39,3411
26540,39,3412
26569,39,3413
